year,location,area,rainfall,temperature,soil_type,irrigation,yeilds,humidity,crop,price,season,soilcolor,ph,k,p,n,zn,s,qv2m-w,qv2m-sp,qv2m-su,qv2m-au,t2m_max-w,t2m_max-sp,t2m_max-su,t2m_max-au,t2m_min-w,t2m_min-sp,t2m_min-su,t2m_min-au,prectotcorr-w,prectotcorr-sp,prectotcorr-su,prectotcorr-au,wd10m,gwettop,cloud_amt,ws2m_range,ps,label,farm_id,farm_areaacres,irrigation_type,fertilizer_usedtons,pesticide_usedkg,yield_tons_per_hectare,water_usagecubic_meters
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.3,275.0,3.0,0.1986,1.3,15.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Dagussa,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.13,155.0,2.08,0.19,0.72,22.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2006.0,Hassan,819.0,3522.8,38.0,Sandy,Basin,864.0,58.0,Tea,57259.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Kodagu,4954.0,3512.4,134.0,Sandy loam,Drip,404.0,59.0,Coconut,45186.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Hassan,468.0,3360.0,27.0,River basins,Basin,29.0,50.0,Coconut,44235.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,5.6,318.0,8.0,0.2309,1.6,7.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,Bean,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Chikmangaluru,51355.0,2746.2,27.0,Drained loam,Basin,4.0,54.0,Arecanut,45186.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.8,110.68,4.08,0.250293402,2.6,4.69,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2018.0,Hassan,6441.0,2996.6,27.2,Medium textured clay,Drip,3290.0,53.5,Cashew,45186.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.78,271.0,1.0,0.1639,1.2,11.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2017.0,Madikeri,42.0,2746.2,211.0,Arid and Desert,Basin,3671.0,56.0,Ginger,216396.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Gulbarga,10505.0,3654.0,155.0,Loam,Basin,30362.0,59.5,Ginger,203317.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Chikmangaluru,95.0,3360.0,38.0,Clay loam,Spray,71.0,58.0,Cotton,203317.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,5.7,469.0,7.0,0.1518,1.6,6.0,7.586666667,8.136666667,11.43,10.15,26.32666667,28.97,24.37666667,22.67333333,7.513333333,11.38333333,11.81,10.08666667,0.91,2.266666667,11.76666667,2.96,88.31,0.63,59.11,6.01,77.15,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Gulbarga,7028.0,3512.4,203.0,Black,Basin,63504.0,52.0,Coconut,45186.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Hassan,2127.0,2996.6,26.8,Alluvial,Drip,1132.0,56.0,Coconut,2644.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,6.4,330.0,5.0,0.118,2.1,8.0,8.016666667,8.503333333,12.59333333,10.98666667,30.62333333,33.21666667,27.53333333,26.29,8.883333333,12.68666667,13.17,10.74666667,0.75,2.37,8.35,2.156666667,67.12,0.62,57.49,5.56,81.4,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,other,5.5,112.0,4.0,0.4366,4.0,6.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2011.0,Hassan,10922.0,3105.0,37.0,Alluvial,Spray,1647.0,56.0,Coconut,203317.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,other,5.67,284.05,3.06,0.17,1.98,8.28,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.8,687.0,42.0,0.250293402,2.6,12.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2019.0,Mangalore,11841.0,3522.8,27.0,Laterite,Drip,23960.0,58.0,Coconut,2134.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,7.53,528.0,11.0,0.09,1.3,7.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2007.0,Hassan,177.0,2903.1,26.8,Sandy,Drip,4279.0,53.0,Coconut,4847.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,6.8,510.0,7.0,0.2262,3.7,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,Bean,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,6.76,354.0,1.7,0.106543564,1.0,2.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Pea,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,6.2,680.0,9.0,0.18,3.2,13.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,Potato,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.8,209.0,4.0,0.250293402,1.8,5.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,reddish brown,5.64,533.0,4.37,0.16,1.52,8.52,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,7.2,413.0,3.0,0.1,1.0,4.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.75,133.0,2.0,0.2289,1.5,9.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,5.9,466.0,3.0,0.1314,1.0,5.0,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Pea,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2012.0,Hassan,29.0,3550.0,27.0,Red,Basin,9.0,51.0,Arecanut,57259.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Kasaragodu,6470.0,3360.0,27.0,Sandy loam ,Spray,4912.0,57.0,Paddy,646.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.8,564.0,28.0,0.250293402,2.2,11.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,5.68,211.26,3.19,0.076819645,1.58,4.63,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2005.0,Hassan,18.0,233.0,27.0,Black,Spray,3423.0,57.0,Coconut,761.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.2,220.0,3.0,0.3723,1.1,8.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Potato,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2006.0,Gulbarga,4012.0,2746.2,193.0,Laterite,Basin,14.0,57.0,Coconut,64409.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,6.75,237.0,2.6,0.135172807,1.2,3.5,9.723333333,10.70333333,13.77333333,12.65666667,28.04,32.58,25.64333333,25.47333333,8.783333333,12.89,14.08666667,11.01,2.78,5.403333333,19.36333333,6.98,343.44,0.73,59.11,5.19,82.6,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2017.0,Mysuru,51390.0,3654.0,27.0,Alluvial,Basin,49084.0,58.5,Coconut,44235.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.4,448.0,6.0,0.195,1.5,16.0,8.016666667,8.503333333,12.59333333,10.98666667,30.62333333,33.21666667,27.53333333,26.29,8.883333333,12.68666667,13.17,10.74666667,0.75,2.37,8.35,2.156666667,67.12,0.62,57.49,5.56,81.4,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Madikeri,2006.0,2746.2,42.0,Sandy loam,Basin,12.0,59.0,Arecanut,203317.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2014.0,Hassan,5127.0,233.0,26.8,Alluvial,Drip,841.0,57.0,Cardamum,24848.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Gulbarga,5474.0,2746.2,185.0,Dry sandy ,Drip,116481.07,57.0,Coconut,24848.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,reddish brown,6.49,601.0,2.93,0.26,2.71,7.17,8.343333333,9.276666667,12.83666667,11.43333333,28.11333333,31.15666667,25.52666667,24.43,8.733333333,12.25333333,12.97666667,10.7,0.873333333,4.013333333,15.06,4.36,3.44,0.7,48.62,6.1,79.61,Maize,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,6.0,293.0,2.0,0.1109,1.4,8.0,8.91,9.48,12.24666667,11.10666667,25.20666667,29.71333333,23.59,22.8,5.76,9.296666667,11.20666667,8.26,2.293333333,4.61,17.44666667,5.803333333,68.94,0.73,59.11,5.44,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,7.3,320.0,4.0,0.0432,1.3,5.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,red,5.1,331.0,3.0,0.2344,1.9,15.0,8.383333333,9.543333333,13.49,12.63666667,29.17333333,33.1,26.3,25.15333333,8.533333333,13.18333333,13.02666667,11.33666667,0.413333333,4.41,16.62,5.43,0.06,0.7,48.62,6.21,81.38,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2013.0,Hassan,10912.0,3105.0,43.0,Gravelly sand,Basin,864.0,55.0,Tea,2134.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.48,73.0,1.0,0.2289,0.4,16.0,8.566666667,9.663333333,12.73666667,11.78,25.88333333,30.05666667,23.65,22.84666667,6.626666667,10.35,11.17333333,9.1,1.343333333,5.66,19.92,7.42,14.25,0.8,59.11,6.06,78.58,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2012.0,Hassan,6.0,2746.2,39.0,Red,Basin,127919.0,52.5,Pepper,2134.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,7.87,561.0,3.0,0.11,1.1,7.0,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2009.0,Mangalore,51355.0,236.0,27.1,Loam,Drip,114744.0,57.0,Coconut,2134.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,black,6.8,369.0,6.0,0.1723,0.9,4.0,7.183333333,7.65,10.47666667,9.07,22.33,25.61666667,23.65,20.61666667,2.053333333,4.816666667,8.433333333,3.98,2.073333333,2.613333333,4.836666667,3.63,75.69,0.65,0.46,46.1,74.17,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,5.8,89.0,5.0,0.250293402,1.7,10.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Wheat,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2004.0,Gulbarga,1841.0,233.0,40.0,Loam,Spray,3472.0,57.0,Coconut,1516.0,Zaid,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2016.0,Raichur,2059.0,3729.8,163.0,Sandy loam ,Drip,864.0,53.0,Cardamum,64409.0,Kharif,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,very dark brown,6.95,163.0,1.98,0.09,1.41,6.5,7.933333333,8.403333333,11.41333333,10.15,24.85,28.5,23.53333333,21.64666667,6.253333333,9.81,10.58666667,8.38,1.763333333,3.246666667,13.01333333,3.463333333,88.38,0.74,59.11,6.26,76.54,Barley,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2013.0,Hassan,51355.0,2746.2,39.0,Alluvial,Drip,3368.0,57.0,Coffee,249978.0,Rabi,brown,5.78,282.0,4.0,0.179883668,1.5,10.7,8.383333333,9.34,12.16666667,10.92666667,25.34333333,29.71333333,23.65,22.8,6.253333333,9.81,11.20666667,8.38,1.736666667,4.41,16.62,5.43,68.94,0.73,59.11,6.01,78.25,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
2010.0,Hassan,2127.0,3296.0,38.0,Alluvial,Drip,2783.0,56.0,Coconut,45186.0,Rabi,brown,7.0,359.0,7.0,0.0839,1.5,4.0,8.506666667,9.34,12.16666667,10.92666667,25.34333333,28.87,23.33666667,22.28,6.053333333,9.353333333,10.93333333,8.29,1.736666667,5.203333333,17.81666667,5.823333333,36.06,0.77,59.11,5.41,77.29,Teff,F001,281.98,Drip,5.045,2.33,28.97,54097.075
